domainName,idKab,idParent,idPro,idWilayah_1,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,alokasiKursi,alokasiSisaKursi,createdAt,createdBy,id,idVersi,idWilayah,jumlahPenduduk,nama,noDapil,parent,peringkatPenduduk,sisaPenduduk,statusCoterminous,tingkat,totalAlokasiKursi,updatedAt,updatedBy
lhokseumawekota,6518,1,1,6518,1173,117300,1173000000,11,KOTA LHOKSEUMAWE,ACEH,KOTA LHOKSEUMAWE,2,6,0,"Dec 31, 2017 2:36:49 PM",hafizh,2859,767,6518,48305,KOTA LHOKSEUMAWE 2,2,-1,3,2561,False,2,6,"Dec 31, 2017 2:36:49 PM",hafizh
lhokseumawekota,6518,1,1,6518,1173,117300,1173000000,11,KOTA LHOKSEUMAWE,ACEH,KOTA LHOKSEUMAWE,2,3,0,"Dec 31, 2017 2:36:49 PM",hafizh,2860,767,6518,25208,KOTA LHOKSEUMAWE 3,3,-1,4,2336,False,2,3,"Dec 31, 2017 2:36:49 PM",hafizh
lhokseumawekota,6518,1,1,6518,1173,117300,1173000000,11,KOTA LHOKSEUMAWE,ACEH,KOTA LHOKSEUMAWE,2,4,1,"Dec 31, 2017 2:36:49 PM",hafizh,2861,767,6518,35011,KOTA LHOKSEUMAWE 4,4,-1,2,4515,False,2,5,"Dec 31, 2017 2:36:49 PM",hafizh
langsakota,6591,1,1,6591,1174,117400,1174000000,11,KOTA LANGSA,ACEH,KOTA LANGSA,2,6,0,"Dec 31, 2017 9:57:13 AM",vici,3430,895,6591,44788,KOTA LANGSA 1,1,-1,3,1012,False,2,6,"Dec 31, 2017 9:57:13 AM",vici
langsakota,6591,1,1,6591,1174,117400,1174000000,11,KOTA LANGSA,ACEH,KOTA LANGSA,2,6,1,"Dec 31, 2017 9:57:13 AM",vici,3431,895,6591,47016,KOTA LANGSA 2,2,-1,1,3240,False,2,7,"Dec 31, 2017 9:57:13 AM",vici
langsakota,6591,1,1,6591,1174,117400,1174000000,11,KOTA LANGSA,ACEH,KOTA LANGSA,2,12,0,"Dec 31, 2017 9:57:13 AM",vici,3432,895,6591,90620,KOTA LANGSA 3,3,-1,2,3068,False,2,12,"Dec 31, 2017 9:57:13 AM",vici
subulussalamkota,6648,1,1,6648,1175,117500,1175000000,11,KOTA SUBULUSSALAM,ACEH,KOTA SUBULUSSALAM,2,7,1,"Dec 31, 2017 3:19:12 PM",hafizh,3035,807,6648,31491,KOTA SUBULUSSALAM 1,1,-1,2,3078,False,2,8,"Dec 31, 2017 3:19:12 PM",hafizh
subulussalamkota,6648,1,1,6648,1175,117500,1175000000,11,KOTA SUBULUSSALAM,ACEH,KOTA SUBULUSSALAM,2,3,0,"Dec 31, 2017 3:19:12 PM",hafizh,3036,807,6648,14487,KOTA SUBULUSSALAM 2,2,-1,4,2310,False,2,3,"Dec 31, 2017 3:19:12 PM",hafizh
subulussalamkota,6648,1,1,6648,1175,117500,1175000000,11,KOTA SUBULUSSALAM,ACEH,KOTA SUBULUSSALAM,2,4,1,"Dec 31, 2017 3:19:12 PM",hafizh,3037,807,6648,19180,KOTA SUBULUSSALAM 3,3,-1,3,2944,False,2,5,"Dec 31, 2017 3:19:12 PM",hafizh
subulussalamkota,6648,1,1,6648,1175,117500,1175000000,11,KOTA SUBULUSSALAM,ACEH,KOTA SUBULUSSALAM,2,3,1,"Dec 31, 2017 3:19:12 PM",hafizh,3038,807,6648,16029,KOTA SUBULUSSALAM 4,4,-1,1,3852,False,2,4,"Dec 31, 2017 3:19:12 PM",hafizh
labuanbatuselatankab,6729,6728,6728,6729,1222,122200,1222000000,12,LABUHANBATU SELATAN,SUMATERA UTARA,LABUHANBATU SELATAN,2,6,1,"Dec 31, 2017 4:39:22 PM",hafizh,3194,840,6729,58870,LABUHANBATU SELATAN 1,1,-1,1,4336,False,2,7,"Dec 31, 2017 4:39:22 PM",hafizh
labuanbatuselatankab,6729,6728,6728,6729,1222,122200,1222000000,12,LABUHANBATU SELATAN,SUMATERA UTARA,LABUHANBATU SELATAN,2,6,0,"Dec 31, 2017 4:39:22 PM",hafizh,3195,840,6729,56255,LABUHANBATU SELATAN 2,2,-1,3,1721,False,2,6,"Dec 31, 2017 4:39:22 PM",hafizh
labuanbatuselatankab,6729,6728,6728,6729,1222,122200,1222000000,12,LABUHANBATU SELATAN,SUMATERA UTARA,LABUHANBATU SELATAN,2,7,0,"Dec 31, 2017 4:39:22 PM",hafizh,3196,840,6729,63835,LABUHANBATU SELATAN 3,3,-1,5,212,False,2,7,"Dec 31, 2017 4:39:22 PM",hafizh
labuanbatuselatankab,6729,6728,6728,6729,1222,122200,1222000000,12,LABUHANBATU SELATAN,SUMATERA UTARA,LABUHANBATU SELATAN,2,6,0,"Dec 31, 2017 4:39:22 PM",hafizh,3197,840,6729,54794,LABUHANBATU SELATAN 4,4,-1,4,260,False,2,6,"Dec 31, 2017 4:39:22 PM",hafizh
labuanbatuselatankab,6729,6728,6728,6729,1222,122200,1222000000,12,LABUHANBATU SELATAN,SUMATERA UTARA,LABUHANBATU SELATAN,2,9,0,"Dec 31, 2017 4:39:22 PM",hafizh,3198,840,6729,84381,LABUHANBATU SELATAN 5,5,-1,2,2580,False,2,9,"Dec 31, 2017 4:39:22 PM",hafizh
labuanbatuutarakab,6789,6728,6728,6789,1223,122300,1223000000,12,LABUHANBATU UTARA,SUMATERA UTARA,LABUHANBATU UTARA,2,6,1,"Dec 31, 2017 4:45:10 PM",vici,5624,1361,6789,71855,LABUHANBATU UTARA 1,1,-1,2,5243,False,2,7,"Dec 31, 2017 4:45:10 PM",hafizh
labuanbatuutarakab,6789,6728,6728,6789,1223,122300,1223000000,12,LABUHANBATU UTARA,SUMATERA UTARA,LABUHANBATU UTARA,2,6,0,"Dec 31, 2017 4:45:10 PM",vici,5625,1361,6789,68171,LABUHANBATU UTARA 2,2,-1,5,1559,False,2,6,"Dec 31, 2017 4:45:10 PM",hafizh
labuanbatuutarakab,6789,6728,6728,6789,1223,122300,1223000000,12,LABUHANBATU UTARA,SUMATERA UTARA,LABUHANBATU UTARA,2,7,0,"Dec 31, 2017 4:45:10 PM",vici,5626,1361,6789,79697,LABUHANBATU UTARA 3,3,-1,4,1983,False,2,7,"Dec 31, 2017 4:45:10 PM",hafizh
labuanbatuutarakab,6789,6728,6728,6789,1223,122300,1223000000,12,LABUHANBATU UTARA,SUMATERA UTARA,LABUHANBATU UTARA,2,8,1,"Dec 31, 2017 4:45:10 PM",vici,5627,1361,6789,99090,LABUHANBATU UTARA 4,4,-1,1,10274,False,2,9,"Dec 31, 2017 4:45:10 PM",hafizh
labuanbatuutarakab,6789,6728,6728,6789,1223,122300,1223000000,12,LABUHANBATU UTARA,SUMATERA UTARA,LABUHANBATU UTARA,2,6,0,"Dec 31, 2017 4:45:10 PM",vici,5628,1361,6789,69763,LABUHANBATU UTARA 5,5,-1,3,3151,False,2,6,"Dec 31, 2017 4:45:10 PM",hafizh
niasutarakab,6888,6728,6728,6888,1224,122400,1224000000,12,NIAS UTARA,SUMATERA UTARA,NIAS UTARA,2,6,1,"Dec 31, 2017 10:11:45 PM",hafizh,3283,859,6888,38274,NIAS UTARA 1,1,-1,2,3078,False,2,7,"Dec 31, 2017 10:11:45 PM",hafizh
niasutarakab,6888,6728,6728,6888,1224,122400,1224000000,12,NIAS UTARA,SUMATERA UTARA,NIAS UTARA,2,6,0,"Dec 31, 2017 10:11:45 PM",hafizh,3284,859,6888,38031,NIAS UTARA 2,2,-1,3,2835,False,2,6,"Dec 31, 2017 10:11:45 PM",hafizh
niasutarakab,6888,6728,6728,6888,1224,122400,1224000000,12,NIAS UTARA,SUMATERA UTARA,NIAS UTARA,2,6,0,"Dec 31, 2017 10:11:45 PM",hafizh,3285,859,6888,35956,NIAS UTARA 3,3,-1,4,760,False,2,6,"Dec 31, 2017 10:11:45 PM",hafizh
niasutarakab,6888,6728,6728,6888,1224,122400,1224000000,12,NIAS UTARA,SUMATERA UTARA,NIAS UTARA,2,5,1,"Dec 31, 2017 10:11:45 PM",hafizh,3286,859,6888,34402,NIAS UTARA 4,4,-1,1,5072,False,2,6,"Dec 31, 2017 10:11:45 PM",hafizh
niasbaratkab,7013,6728,6728,7013,1225,122500,1225000000,12,NIAS BARAT,SUMATERA UTARA,NIAS BARAT,2,8,1,"Dec 31, 2017 10:15:26 AM",hafizh,3641,949,7013,40799,NIAS BARAT 1,1,-1,1,3943,False,2,9,"Dec 31, 2017 10:15:26 AM",hafizh
niasbaratkab,7013,6728,6728,7013,1225,122500,1225000000,12,NIAS BARAT,SUMATERA UTARA,NIAS BARAT,2,11,0,"Dec 31, 2017 10:15:26 AM",hafizh,3642,949,7013,51355,NIAS BARAT 2,2,-1,2,678,False,2,11,"Dec 31, 2017 10:15:26 AM",hafizh
gunungsitolikota,7132,6728,6728,7132,1278,127800,1278000000,12,KOTA GUNUNGSITOLI,SUMATERA UTARA,KOTA GUNUNGSITOLI,2,11,0,"Dec 31, 2017 3:19:41 PM",vici,3039,808,7132,62743,KOTA GUNUNGSITOLI 1,1,-1,3,1550,False,2,11,"Dec 31, 2017 3:19:41 PM",vici
gunungsitolikota,7132,6728,6728,7132,1278,127800,1278000000,12,KOTA GUNUNGSITOLI,SUMATERA UTARA,KOTA GUNUNGSITOLI,2,8,1,"Dec 31, 2017 3:19:41 PM",vici,3040,808,7132,49045,KOTA GUNUNGSITOLI 2,2,-1,2,4541,False,2,9,"Dec 31, 2017 3:19:41 PM",vici
gunungsitolikota,7132,6728,6728,7132,1278,127800,1278000000,12,KOTA GUNUNGSITOLI,SUMATERA UTARA,KOTA GUNUNGSITOLI,2,4,1,"Dec 31, 2017 3:19:41 PM",vici,3041,808,7132,27306,KOTA GUNUNGSITOLI 3,3,-1,1,5054,False,2,5,"Dec 31, 2017 3:19:41 PM",vici
tapanulitengahkab,7240,6728,6728,7240,1201,120100,1201000000,12,TAPANULI TENGAH,SUMATERA UTARA,TAPANULI TENGAH,2,8,1,"Dec 31, 2017 12:35:40 AM",vici,5629,1362,7240,88550,TAPANULI TENGAH 1,1,-1,2,6910,False,2,9,"Dec 31, 2017 12:35:40 AM",nita
tapanulitengahkab,7240,6728,6728,7240,1201,120100,1201000000,12,TAPANULI TENGAH,SUMATERA UTARA,TAPANULI TENGAH,2,8,0,"Dec 31, 2017 12:35:40 AM",vici,5630,1362,7240,87679,TAPANULI TENGAH 2,2,-1,3,6039,False,2,8,"Dec 31, 2017 12:35:40 AM",nita
tapanulitengahkab,7240,6728,6728,7240,1201,120100,1201000000,12,TAPANULI TENGAH,SUMATERA UTARA,TAPANULI TENGAH,2,9,0,"Dec 31, 2017 12:35:40 AM",vici,5631,1362,7240,91891,TAPANULI TENGAH 3,3,-1,4,46,False,2,9,"Dec 31, 2017 12:35:40 AM",nita
tapanulitengahkab,7240,6728,6728,7240,1201,120100,1201000000,12,TAPANULI TENGAH,SUMATERA UTARA,TAPANULI TENGAH,2,8,1,"Dec 31, 2017 12:35:40 AM",vici,5632,1362,7240,89089,TAPANULI TENGAH 4,4,-1,1,7449,False,2,9,"Dec 31, 2017 12:35:40 AM",nita
tapanuliutarakab,7438,6728,6728,7438,1202,120200,1202000000,12,TAPANULI UTARA,SUMATERA UTARA,TAPANULI UTARA,2,8,0,"Dec 31, 2017 12:50:32 AM",nita,3399,887,7438,70952,TAPANULI UTARA 1,1,-1,5,432,False,2,8,"Dec 31, 2017 12:50:32 AM",nita
tapanuliutarakab,7438,6728,6728,7438,1202,120200,1202000000,12,TAPANULI UTARA,SUMATERA UTARA,TAPANULI UTARA,2,6,0,"Dec 31, 2017 12:50:32 AM",nita,3400,887,7438,56880,TAPANULI UTARA 2,2,-1,3,3990,False,2,6,"Dec 31, 2017 12:50:32 AM",nita
tapanuliutarakab,7438,6728,6728,7438,1202,120200,1202000000,12,TAPANULI UTARA,SUMATERA UTARA,TAPANULI UTARA,2,7,0,"Dec 31, 2017 12:50:32 AM",nita,3401,887,7438,63225,TAPANULI UTARA 3,3,-1,4,1520,False,2,7,"Dec 31, 2017 12:50:32 AM",nita
tapanuliutarakab,7438,6728,6728,7438,1202,120200,1202000000,12,TAPANULI UTARA,SUMATERA UTARA,TAPANULI UTARA,2,8,1,"Dec 31, 2017 12:50:32 AM",nita,3402,887,7438,76018,TAPANULI UTARA 4,4,-1,2,5498,False,2,9,"Dec 31, 2017 12:50:32 AM",nita
tapanuliutarakab,7438,6728,6728,7438,1202,120200,1202000000,12,TAPANULI UTARA,SUMATERA UTARA,TAPANULI UTARA,2,4,1,"Dec 31, 2017 12:50:32 AM",nita,3403,887,7438,41457,TAPANULI UTARA 5,5,-1,1,6197,False,2,5,"Dec 31, 2017 12:50:32 AM",nita
tapanuliselatankab,7697,6728,6728,7697,1203,120300,1203000000,12,TAPANULI SELATAN,SUMATERA UTARA,TAPANULI SELATAN,2,6,0,"Dec 31, 2017 11:54:38 PM",galuh,3360,879,7697,54548,TAPANULI SELATAN 1,1,-1,4,2534,False,2,6,"Dec 31, 2017 11:54:38 PM",galuh
tapanuliselatankab,7697,6728,6728,7697,1203,120300,1203000000,12,TAPANULI SELATAN,SUMATERA UTARA,TAPANULI SELATAN,2,3,1,"Dec 31, 2017 11:54:38 PM",galuh,3361,879,7697,30058,TAPANULI SELATAN 2,2,-1,2,4051,False,2,4,"Dec 31, 2017 11:54:38 PM",galuh
tapanuliselatankab,7697,6728,6728,7697,1203,120300,1203000000,12,TAPANULI SELATAN,SUMATERA UTARA,TAPANULI SELATAN,2,9,0,"Dec 31, 2017 11:54:38 PM",galuh,3362,879,7697,78179,TAPANULI SELATAN 3,3,-1,5,158,False,2,9,"Dec 31, 2017 11:54:38 PM",galuh
tapanuliselatankab,7697,6728,6728,7697,1203,120300,1203000000,12,TAPANULI SELATAN,SUMATERA UTARA,TAPANULI SELATAN,2,9,0,"Dec 31, 2017 11:54:38 PM",galuh,3363,879,7697,81589,TAPANULI SELATAN 4,4,-1,3,3568,False,2,9,"Dec 31, 2017 11:54:38 PM",galuh
tapanuliselatankab,7697,6728,6728,7697,1203,120300,1203000000,12,TAPANULI SELATAN,SUMATERA UTARA,TAPANULI SELATAN,2,6,1,"Dec 31, 2017 11:54:38 PM",galuh,3364,879,7697,59054,TAPANULI SELATAN 5,5,-1,1,7040,False,2,7,"Dec 31, 2017 11:54:38 PM",galuh
niaskab,7960,6728,6728,7960,1204,120400,1204000000,12,NIAS,SUMATERA UTARA,NIAS,2,8,1,"Dec 31, 2017 10:12:57 PM",hafizh,3287,860,7960,54000,NIAS 1,1,-1,1,5120,False,2,9,"Dec 31, 2017 10:12:57 PM",hafizh
niaskab,7960,6728,6728,7960,1204,120400,1204000000,12,NIAS,SUMATERA UTARA,NIAS,2,10,0,"Dec 31, 2017 10:12:57 PM",hafizh,3288,860,7960,64362,NIAS 2,2,-1,3,3262,False,2,10,"Dec 31, 2017 10:12:57 PM",hafizh
niaskab,7960,6728,6728,7960,1204,120400,1204000000,12,NIAS,SUMATERA UTARA,NIAS,2,5,1,"Dec 31, 2017 10:12:57 PM",hafizh,3289,860,7960,34412,NIAS 3,3,-1,2,3862,False,2,6,"Dec 31, 2017 10:12:57 PM",hafizh
langkatkab,8094,6728,6728,8094,1205,120500,1205000000,12,LANGKAT,SUMATERA UTARA,LANGKAT,2,12,0,"Dec 31, 2017 10:08:08 AM",vici,5668,1369,8094,248166,LANGKAT 1,1,-1,5,414,False,2,12,"Dec 31, 2017 10:08:08 AM",hafizh
langkatkab,8094,6728,6728,8094,1205,120500,1205000000,12,LANGKAT,SUMATERA UTARA,LANGKAT,2,6,0,"Dec 31, 2017 10:08:08 AM",vici,5669,1369,8094,128476,LANGKAT 2,2,-1,3,4600,False,2,6,"Dec 31, 2017 10:08:08 AM",hafizh
langkatkab,8094,6728,6728,8094,1205,120500,1205000000,12,LANGKAT,SUMATERA UTARA,LANGKAT,2,7,1,"Dec 31, 2017 10:08:08 AM",vici,5670,1369,8094,163974,LANGKAT 3,3,-1,1,19452,False,2,8,"Dec 31, 2017 10:08:08 AM",hafizh
langkatkab,8094,6728,6728,8094,1205,120500,1205000000,12,LANGKAT,SUMATERA UTARA,LANGKAT,2,11,1,"Dec 31, 2017 10:08:08 AM",vici,5671,1369,8094,242555,LANGKAT 4,4,-1,2,15449,False,2,12,"Dec 31, 2017 10:08:08 AM",hafizh
langkatkab,8094,6728,6728,8094,1205,120500,1205000000,12,LANGKAT,SUMATERA UTARA,LANGKAT,2,12,0,"Dec 31, 2017 10:08:08 AM",vici,5672,1369,8094,249159,LANGKAT 5,5,-1,4,1407,False,2,12,"Dec 31, 2017 10:08:08 AM",hafizh
karokab,8408,6728,6728,8408,1206,120600,1206000000,12,KARO,SUMATERA UTARA,KARO,2,6,0,"Dec 31, 2017 3:29:14 PM",vici,5663,1368,8408,71962,KARO 1,1,-1,5,3478,False,2,6,"Dec 31, 2017 3:29:14 PM",vici
karokab,8408,6728,6728,8408,1206,120600,1206000000,12,KARO,SUMATERA UTARA,KARO,2,7,1,"Dec 31, 2017 3:29:14 PM",vici,5664,1368,8408,88017,KARO 2,2,-1,2,8119,False,2,8,"Dec 31, 2017 3:29:14 PM",vici
karokab,8408,6728,6728,8408,1206,120600,1206000000,12,KARO,SUMATERA UTARA,KARO,2,6,1,"Dec 31, 2017 3:29:14 PM",vici,5665,1368,8408,79426,KARO 3,3,-1,1,10942,False,2,7,"Dec 31, 2017 3:29:14 PM",vici
karokab,8408,6728,6728,8408,1206,120600,1206000000,12,KARO,SUMATERA UTARA,KARO,2,6,1,"Dec 31, 2017 3:29:14 PM",vici,5666,1368,8408,76568,KARO 4,4,-1,3,8084,False,2,7,"Dec 31, 2017 3:29:14 PM",vici
karokab,8408,6728,6728,8408,1206,120600,1206000000,12,KARO,SUMATERA UTARA,KARO,2,7,0,"Dec 31, 2017 3:29:14 PM",vici,5667,1368,8408,83521,KARO 5,5,-1,4,3623,False,2,7,"Dec 31, 2017 3:29:14 PM",vici
deliserdangkab,8688,6728,6728,8688,1207,120700,1207000000,12,DELI SERDANG,SUMATERA UTARA,DELI SERDANG,2,8,1,"Dec 31, 2017 3:15:55 PM",vici,5657,1367,8688,308159,DELI SERDANG 1,1,-1,2,21495,False,2,9,"Dec 31, 2017 3:15:55 PM",vici
deliserdangkab,8688,6728,6728,8688,1207,120700,1207000000,12,DELI SERDANG,SUMATERA UTARA,DELI SERDANG,2,7,1,"Dec 31, 2017 3:15:55 PM",vici,5658,1367,8688,271054,DELI SERDANG 2,2,-1,3,20223,False,2,8,"Dec 31, 2017 3:15:55 PM",vici
deliserdangkab,8688,6728,6728,8688,1207,120700,1207000000,12,DELI SERDANG,SUMATERA UTARA,DELI SERDANG,2,6,0,"Dec 31, 2017 3:15:55 PM",vici,5659,1367,8688,231043,DELI SERDANG 3,3,-1,5,16045,False,2,6,"Dec 31, 2017 3:15:55 PM",vici
deliserdangkab,8688,6728,6728,8688,1207,120700,1207000000,12,DELI SERDANG,SUMATERA UTARA,DELI SERDANG,2,9,1,"Dec 31, 2017 3:15:55 PM",vici,5660,1367,8688,352020,DELI SERDANG 4,4,-1,1,29523,False,2,10,"Dec 31, 2017 3:15:55 PM",vici
deliserdangkab,8688,6728,6728,8688,1207,120700,1207000000,12,DELI SERDANG,SUMATERA UTARA,DELI SERDANG,2,6,0,"Dec 31, 2017 3:15:55 PM",vici,5661,1367,8688,215468,DELI SERDANG 5,5,-1,6,470,False,2,6,"Dec 31, 2017 3:15:55 PM",vici
deliserdangkab,8688,6728,6728,8688,1207,120700,1207000000,12,DELI SERDANG,SUMATERA UTARA,DELI SERDANG,2,11,0,"Dec 31, 2017 3:15:55 PM",vici,5662,1367,8688,413933,DELI SERDANG 6,6,-1,4,19770,False,2,11,"Dec 31, 2017 3:15:55 PM",vici
simalungunkab,9114,6728,6728,9114,1208,120800,1208000000,12,SIMALUNGUN,SUMATERA UTARA,SIMALUNGUN,2,8,1,"Dec 31, 2017 11:40:49 PM",vici,5651,1366,9114,177299,SIMALUNGUN 1,1,-1,2,13219,False,2,9,"Dec 31, 2017 11:40:49 PM",galuh
simalungunkab,9114,6728,6728,9114,1208,120800,1208000000,12,SIMALUNGUN,SUMATERA UTARA,SIMALUNGUN,2,9,0,"Dec 31, 2017 11:40:49 PM",vici,5652,1366,9114,194489,SIMALUNGUN 2,2,-1,4,9899,False,2,9,"Dec 31, 2017 11:40:49 PM",galuh
simalungunkab,9114,6728,6728,9114,1208,120800,1208000000,12,SIMALUNGUN,SUMATERA UTARA,SIMALUNGUN,2,7,0,"Dec 31, 2017 11:40:49 PM",vici,5653,1366,9114,147123,SIMALUNGUN 3,3,-1,6,3553,False,2,7,"Dec 31, 2017 11:40:49 PM",galuh
simalungunkab,9114,6728,6728,9114,1208,120800,1208000000,12,SIMALUNGUN,SUMATERA UTARA,SIMALUNGUN,2,8,1,"Dec 31, 2017 11:40:49 PM",vici,5654,1366,9114,176513,SIMALUNGUN 4,4,-1,3,12433,False,2,9,"Dec 31, 2017 11:40:49 PM",galuh
simalungunkab,9114,6728,6728,9114,1208,120800,1208000000,12,SIMALUNGUN,SUMATERA UTARA,SIMALUNGUN,2,7,0,"Dec 31, 2017 11:40:49 PM",vici,5655,1366,9114,148939,SIMALUNGUN 5,5,-1,5,5369,False,2,7,"Dec 31, 2017 11:40:49 PM",galuh
simalungunkab,9114,6728,6728,9114,1208,120800,1208000000,12,SIMALUNGUN,SUMATERA UTARA,SIMALUNGUN,2,8,1,"Dec 31, 2017 11:40:49 PM",vici,5656,1366,9114,181164,SIMALUNGUN 6,6,-1,1,17084,False,2,9,"Dec 31, 2017 11:40:49 PM",galuh
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,8,0,"Dec 31, 2017 3:05:12 PM",vici,5638,1364,9497,143629,ASAHAN 1,1,-1,6,6029,False,2,8,"Dec 31, 2017 3:05:12 PM",vici
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,6,1,"Dec 31, 2017 3:05:12 PM",vici,5639,1364,9497,117236,ASAHAN 2,2,-1,1,14036,False,2,7,"Dec 31, 2017 3:05:12 PM",vici
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,6,0,"Dec 31, 2017 3:05:12 PM",vici,5640,1364,9497,108617,ASAHAN 3,3,-1,7,5417,False,2,6,"Dec 31, 2017 3:05:12 PM",vici
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,8,1,"Dec 31, 2017 3:05:12 PM",vici,5641,1364,9497,149077,ASAHAN 4,4,-1,2,11477,False,2,9,"Dec 31, 2017 3:05:12 PM",vici
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,4,1,"Dec 31, 2017 3:05:12 PM",vici,5642,1364,9497,79910,ASAHAN 5,5,-1,3,11110,False,2,5,"Dec 31, 2017 3:05:12 PM",vici
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,5,1,"Dec 31, 2017 3:05:12 PM",vici,5643,1364,9497,96485,ASAHAN 6,6,-1,4,10485,False,2,6,"Dec 31, 2017 3:05:12 PM",vici
asahankab,9497,6728,6728,9497,1209,120900,1209000000,12,ASAHAN,SUMATERA UTARA,ASAHAN,2,4,0,"Dec 31, 2017 3:05:12 PM",vici,5644,1364,9497,79055,ASAHAN 7,7,-1,5,10255,False,2,4,"Dec 31, 2017 3:05:12 PM",vici
labuhanbatukab,9727,6728,6728,9727,1210,121000,1210000000,12,LABUHANBATU,SUMATERA UTARA,LABUHANBATU,2,10,0,"Dec 31, 2017 3:32:22 PM",vici,5633,1363,9727,117489,LABUHANBATU 1,1,-1,4,5419,False,2,10,"Dec 31, 2017 3:32:22 PM",vici
labuhanbatukab,9727,6728,6728,9727,1210,121000,1210000000,12,LABUHANBATU,SUMATERA UTARA,LABUHANBATU,2,8,1,"Dec 31, 2017 3:32:22 PM",vici,5634,1363,9727,96891,LABUHANBATU 2,2,-1,3,7235,False,2,9,"Dec 31, 2017 3:32:22 PM",vici
labuhanbatukab,9727,6728,6728,9727,1210,121000,1210000000,12,LABUHANBATU,SUMATERA UTARA,LABUHANBATU,2,8,1,"Dec 31, 2017 3:32:22 PM",vici,5635,1363,9727,98919,LABUHANBATU 3,3,-1,2,9263,False,2,9,"Dec 31, 2017 3:32:22 PM",vici
labuhanbatukab,9727,6728,6728,9727,1210,121000,1210000000,12,LABUHANBATU,SUMATERA UTARA,LABUHANBATU,2,7,0,"Dec 31, 2017 3:32:22 PM",vici,5636,1363,9727,80610,LABUHANBATU 4,4,-1,5,2161,False,2,7,"Dec 31, 2017 3:32:22 PM",vici
labuhanbatukab,9727,6728,6728,9727,1210,121000,1210000000,12,LABUHANBATU,SUMATERA UTARA,LABUHANBATU,2,9,1,"Dec 31, 2017 3:32:22 PM",vici,5637,1363,9727,110415,LABUHANBATU 5,5,-1,1,9552,False,2,10,"Dec 31, 2017 3:32:22 PM",vici
dairikab,9835,6728,6728,9835,1211,121100,1211000000,12,DAIRI,SUMATERA UTARA,DAIRI,2,12,0,"Dec 31, 2017 3:13:01 PM",vici,5620,1360,9835,115103,DAIRI 1,1,-1,3,4451,False,2,12,"Dec 31, 2017 3:13:01 PM",vici
dairikab,9835,6728,6728,9835,1211,121100,1211000000,12,DAIRI,SUMATERA UTARA,DAIRI,2,8,0,"Dec 31, 2017 3:13:01 PM",vici,5621,1360,9835,75952,DAIRI 2,2,-1,4,2184,False,2,8,"Dec 31, 2017 3:13:01 PM",vici
dairikab,9835,6728,6728,9835,1211,121100,1211000000,12,DAIRI,SUMATERA UTARA,DAIRI,2,6,1,"Dec 31, 2017 3:13:01 PM",vici,5622,1360,9835,61822,DAIRI 3,3,-1,1,6496,False,2,7,"Dec 31, 2017 3:13:01 PM",vici
dairikab,9835,6728,6728,9835,1211,121100,1211000000,12,DAIRI,SUMATERA UTARA,DAIRI,2,7,1,"Dec 31, 2017 3:13:01 PM",vici,5623,1360,9835,69871,DAIRI 4,4,-1,2,5324,False,2,8,"Dec 31, 2017 3:13:01 PM",vici
tobasamosirkab,10020,6728,6728,10020,1212,121200,1212000000,12,TOBA SAMOSIR,SUMATERA UTARA,TOBA SAMOSIR,2,6,0,"Dec 31, 2017 12:47:59 AM",vici,5615,1359,10020,44941,TOBA SAMOSIR 1,1,-1,3,3307,False,2,6,"Dec 31, 2017 12:47:59 AM",nita
tobasamosirkab,10020,6728,6728,10020,1212,121200,1212000000,12,TOBA SAMOSIR,SUMATERA UTARA,TOBA SAMOSIR,2,5,0,"Dec 31, 2017 12:47:59 AM",vici,5616,1359,10020,34964,TOBA SAMOSIR 2,2,-1,5,269,False,2,5,"Dec 31, 2017 12:47:59 AM",nita
tobasamosirkab,10020,6728,6728,10020,1212,121200,1212000000,12,TOBA SAMOSIR,SUMATERA UTARA,TOBA SAMOSIR,2,6,0,"Dec 31, 2017 12:47:59 AM",vici,5617,1359,10020,42112,TOBA SAMOSIR 3,3,-1,4,478,False,2,6,"Dec 31, 2017 12:47:59 AM",nita
tobasamosirkab,10020,6728,6728,10020,1212,121200,1212000000,12,TOBA SAMOSIR,SUMATERA UTARA,TOBA SAMOSIR,2,5,1,"Dec 31, 2017 12:47:59 AM",vici,5618,1359,10020,38611,TOBA SAMOSIR 4,4,-1,2,3916,False,2,6,"Dec 31, 2017 12:47:59 AM",nita
