domainName,idKab,idParent,idPro,idWilayah,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,json_dcs_dprd_kabkota
maltengkab,76284,76096,76096,76284,8101,810100,8101000000,81,MALUKU TENGAH,MALUKU,MALUKU TENGAH,2,"[{""id"":5979,""nama"":""MALUKU TENGAH 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":110849,""alokasiKursi"":10,""sisaPenduduk"":5339,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76284,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:04:00 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:04:00 PM"",""totalAlokasiKursi"":11,""idVersi"":1436,""noDapil"":1,""statusCoterminous"":false},{""id"":5980,""nama"":""MALUKU TENGAH 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":54042,""alokasiKursi"":5,""sisaPenduduk"":1287,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":76284,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:04:00 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:04:00 PM"",""totalAlokasiKursi"":5,""idVersi"":1436,""noDapil"":2,""statusCoterminous"":false},{""id"":5981,""nama"":""MALUKU TENGAH 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":52982,""alokasiKursi"":5,""sisaPenduduk"":227,""peringkatPenduduk"":6,""alokasiSisaKursi"":0,""idWilayah"":76284,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:04:00 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:04:00 PM"",""totalAlokasiKursi"":5,""idVersi"":1436,""noDapil"":3,""statusCoterminous"":false},{""id"":5982,""nama"":""MALUKU TENGAH 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":78807,""alokasiKursi"":7,""sisaPenduduk"":4950,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":76284,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:04:00 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:04:00 PM"",""totalAlokasiKursi"":7,""idVersi"":1436,""noDapil"":4,""statusCoterminous"":false},{""id"":5983,""nama"":""MALUKU TENGAH 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":57092,""alokasiKursi"":5,""sisaPenduduk"":4337,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":76284,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:04:00 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:04:00 PM"",""totalAlokasiKursi"":5,""idVersi"":1436,""noDapil"":5,""statusCoterminous"":false},{""id"":5984,""nama"":""MALUKU TENGAH 6"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":68293,""alokasiKursi"":6,""sisaPenduduk"":4987,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76284,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:04:00 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:04:00 PM"",""totalAlokasiKursi"":7,""idVersi"":1436,""noDapil"":6,""statusCoterminous"":false}]"
maltrakab,76470,76096,76096,76470,8102,810200,8102000000,81,MALUKU TENGGARA,MALUKU,MALUKU TENGGARA,2,"[{""id"":5958,""nama"":""MALUKU TENGGARA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":40157,""alokasiKursi"":7,""sisaPenduduk"":4961,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76470,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:11:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:11:03 PM"",""totalAlokasiKursi"":8,""idVersi"":1430,""noDapil"":1,""statusCoterminous"":false},{""id"":5959,""nama"":""MALUKU TENGGARA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":53282,""alokasiKursi"":10,""sisaPenduduk"":3002,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76470,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:11:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:11:03 PM"",""totalAlokasiKursi"":11,""idVersi"":1430,""noDapil"":2,""statusCoterminous"":false},{""id"":5960,""nama"":""MALUKU TENGGARA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":32265,""alokasiKursi"":6,""sisaPenduduk"":2097,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":76470,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:11:03 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:11:03 PM"",""totalAlokasiKursi"":6,""idVersi"":1430,""noDapil"":3,""statusCoterminous"":false}]"
maltrabarkab,76568,76096,76096,76568,8103,810300,8103000000,81,MALUKU TENGGARA BARAT,MALUKU,MALUKU TENGGARA BARAT,2,"[{""id"":2424,""nama"":""MALUKU TENGGARA BARAT 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":47130,""alokasiKursi"":9,""sisaPenduduk"":3093,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76568,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:39:11 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:39:11 PM"",""totalAlokasiKursi"":10,""idVersi"":667,""noDapil"":1,""statusCoterminous"":false},{""id"":2425,""nama"":""MALUKU TENGGARA BARAT 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":27335,""alokasiKursi"":5,""sisaPenduduk"":2870,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":76568,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:39:11 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:39:11 PM"",""totalAlokasiKursi"":5,""idVersi"":667,""noDapil"":2,""statusCoterminous"":false},{""id"":2426,""nama"":""MALUKU TENGGARA BARAT 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":47872,""alokasiKursi"":9,""sisaPenduduk"":3835,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76568,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:39:11 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:39:11 PM"",""totalAlokasiKursi"":10,""idVersi"":667,""noDapil"":3,""statusCoterminous"":false}]"
burukab,76651,76096,76096,76651,8104,810400,8104000000,81,BURU,MALUKU,BURU,2,"[{""id"":5991,""nama"":""BURU 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":44198,""alokasiKursi"":8,""sisaPenduduk"":2382,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":76651,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:50:29 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:50:29 PM"",""totalAlokasiKursi"":8,""idVersi"":1438,""noDapil"":1,""statusCoterminous"":false},{""id"":5992,""nama"":""BURU 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50674,""alokasiKursi"":9,""sisaPenduduk"":3631,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76651,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:50:29 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:50:29 PM"",""totalAlokasiKursi"":10,""idVersi"":1438,""noDapil"":2,""statusCoterminous"":false},{""id"":5993,""nama"":""BURU 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":35824,""alokasiKursi"":6,""sisaPenduduk"":4462,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76651,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:50:29 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:50:29 PM"",""totalAlokasiKursi"":7,""idVersi"":1438,""noDapil"":3,""statusCoterminous"":false}]"
serambagtimkab,76708,76096,76096,76708,8105,810500,8105000000,81,SERAM BAGIAN TIMUR,MALUKU,SERAM BAGIAN TIMUR,2,"[{""id"":5994,""nama"":""SERAM BAGIAN TIMUR 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":49770,""alokasiKursi"":9,""sisaPenduduk"":2358,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":76708,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 10:09:30 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 10:09:30 AM"",""totalAlokasiKursi"":9,""idVersi"":1439,""noDapil"":1,""statusCoterminous"":false},{""id"":5995,""nama"":""SERAM BAGIAN TIMUR 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":36630,""alokasiKursi"":6,""sisaPenduduk"":5022,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76708,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 10:09:30 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 10:09:30 AM"",""totalAlokasiKursi"":7,""idVersi"":1439,""noDapil"":2,""statusCoterminous"":false},{""id"":5996,""nama"":""SERAM BAGIAN TIMUR 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":45307,""alokasiKursi"":8,""sisaPenduduk"":3163,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76708,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 10:09:30 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 10:09:30 AM"",""totalAlokasiKursi"":9,""idVersi"":1439,""noDapil"":3,""statusCoterminous"":false}]"
serambagbarkab,76771,76096,76096,76771,8106,810600,8106000000,81,SERAM BAGIAN BARAT,MALUKU,SERAM BAGIAN BARAT,2,"[{""id"":6001,""nama"":""SERAM BAGIAN BARAT 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":57728,""alokasiKursi"":8,""sisaPenduduk"":2264,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":76771,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:15:04 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:15:04 PM"",""totalAlokasiKursi"":8,""idVersi"":1441,""noDapil"":1,""statusCoterminous"":false},{""id"":6002,""nama"":""SERAM BAGIAN BARAT 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":23212,""alokasiKursi"":3,""sisaPenduduk"":2413,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":76771,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:15:04 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:15:04 PM"",""totalAlokasiKursi"":3,""idVersi"":1441,""noDapil"":2,""statusCoterminous"":false},{""id"":6003,""nama"":""SERAM BAGIAN BARAT 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":38915,""alokasiKursi"":5,""sisaPenduduk"":4250,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":76771,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:15:04 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:15:04 PM"",""totalAlokasiKursi"":6,""idVersi"":1441,""noDapil"":3,""statusCoterminous"":false},{""id"":6004,""nama"":""SERAM BAGIAN BARAT 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":47396,""alokasiKursi"":6,""sisaPenduduk"":5798,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76771,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:15:04 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:15:04 PM"",""totalAlokasiKursi"":7,""idVersi"":1441,""noDapil"":4,""statusCoterminous"":false},{""id"":6005,""nama"":""SERAM BAGIAN BARAT 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":40758,""alokasiKursi"":5,""sisaPenduduk"":6093,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76771,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:15:04 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:15:04 PM"",""totalAlokasiKursi"":6,""idVersi"":1441,""noDapil"":5,""statusCoterminous"":false}]"
keparukab,76868,76096,76096,76868,8107,810700,8107000000,81,KEPULAUAN ARU,MALUKU,KEPULAUAN ARU,2,"[{""id"":2367,""nama"":""KEPULAUAN ARU 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":48212,""alokasiKursi"":11,""sisaPenduduk"":3222,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":76868,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:13:06 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:13:06 PM"",""totalAlokasiKursi"":12,""idVersi"":652,""noDapil"":1,""statusCoterminous"":false},{""id"":2368,""nama"":""KEPULAUAN ARU 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":13812,""alokasiKursi"":3,""sisaPenduduk"":1542,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":76868,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:13:06 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:13:06 PM"",""totalAlokasiKursi"":3,""idVersi"":652,""noDapil"":2,""statusCoterminous"":false},{""id"":2369,""nama"":""KEPULAUAN ARU 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":24402,""alokasiKursi"":5,""sisaPenduduk"":3952,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76868,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:13:06 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:13:06 PM"",""totalAlokasiKursi"":6,""idVersi"":652,""noDapil"":3,""statusCoterminous"":false},{""id"":2370,""nama"":""KEPULAUAN ARU 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":15846,""alokasiKursi"":3,""sisaPenduduk"":3576,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76868,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:13:06 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:13:06 PM"",""totalAlokasiKursi"":4,""idVersi"":652,""noDapil"":4,""statusCoterminous"":false}]"
ambonkota,76995,76096,76096,76995,8171,817100,8171000000,81,KOTA AMBON,MALUKU,KOTA AMBON,2,"[{""id"":2403,""nama"":""KOTA AMBON 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":82530,""alokasiKursi"":7,""sisaPenduduk"":7378,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":76995,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:26:50 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:50 PM"",""totalAlokasiKursi"":8,""idVersi"":661,""noDapil"":1,""statusCoterminous"":false},{""id"":2404,""nama"":""KOTA AMBON 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":89160,""alokasiKursi"":8,""sisaPenduduk"":3272,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":76995,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:26:50 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:50 PM"",""totalAlokasiKursi"":8,""idVersi"":661,""noDapil"":2,""statusCoterminous"":false},{""id"":2405,""nama"":""KOTA AMBON 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":98930,""alokasiKursi"":9,""sisaPenduduk"":2306,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":76995,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:26:50 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:50 PM"",""totalAlokasiKursi"":9,""idVersi"":661,""noDapil"":3,""statusCoterminous"":false},{""id"":2406,""nama"":""KOTA AMBON 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":105140,""alokasiKursi"":9,""sisaPenduduk"":8516,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":76995,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:26:50 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:50 PM"",""totalAlokasiKursi"":10,""idVersi"":661,""noDapil"":4,""statusCoterminous"":false}]"
tualkota,77051,76096,76096,77051,8172,817200,8172000000,81,KOTA TUAL,MALUKU,KOTA TUAL,2,"[{""id"":2414,""nama"":""KOTA TUAL 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":49275,""alokasiKursi"":11,""sisaPenduduk"":2756,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":77051,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:33:13 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:33:13 PM"",""totalAlokasiKursi"":12,""idVersi"":664,""noDapil"":1,""statusCoterminous"":false},{""id"":2415,""nama"":""KOTA TUAL 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":35310,""alokasiKursi"":8,""sisaPenduduk"":1478,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":77051,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:33:13 PM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:33:13 PM"",""totalAlokasiKursi"":8,""idVersi"":664,""noDapil"":2,""statusCoterminous"":false}]"
kepmorotaikab,77086,77085,77085,77086,8207,820700,8207000000,82,PULAU MOROTAI,MALUKU UTARA,PULAU MOROTAI,2,"[{""id"":3503,""nama"":""PULAU MOROTAI 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":24082,""alokasiKursi"":7,""sisaPenduduk"":639,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":77086,""createdBy"":""rita"",""createdAt"":""Dec 31, 2017 1:57:07 PM"",""updatedBy"":""rita"",""updatedAt"":""Dec 31, 2017 1:57:07 PM"",""totalAlokasiKursi"":7,""idVersi"":914,""noDapil"":1,""statusCoterminous"":false},{""id"":3504,""nama"":""PULAU MOROTAI 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":22105,""alokasiKursi"":6,""sisaPenduduk"":2011,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":77086,""createdBy"":""rita"",""createdAt"":""Dec 31, 2017 1:57:07 PM"",""updatedBy"":""rita"",""updatedAt"":""Dec 31, 2017 1:57:07 PM"",""totalAlokasiKursi"":7,""idVersi"":914,""noDapil"":2,""statusCoterminous"":false},{""id"":3505,""nama"":""PULAU MOROTAI 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":20796,""alokasiKursi"":6,""sisaPenduduk"":702,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":77086,""createdBy"":""rita"",""createdAt"":""Dec 31, 2017 1:57:07 PM"",""updatedBy"":""rita"",""updatedAt"":""Dec 31, 2017 1:57:07 PM"",""totalAlokasiKursi"":6,""idVersi"":914,""noDapil"":3,""statusCoterminous"":false}]"
halbarkab,77155,77085,77085,77155,8201,820100,8201000000,82,HALMAHERA BARAT,MALUKU UTARA,HALMAHERA BARAT,2,"[{""id"":7018,""nama"":""HALMAHERA BARAT 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":56312,""alokasiKursi"":10,""sisaPenduduk"":3342,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":77155,""createdBy"":""anda"",""createdAt"":""Apr 4, 2018 1:40:09 AM"",""totalAlokasiKursi"":11,""idVersi"":1659,""noDapil"":1,""statusCoterminous"":false},{""id"":7019,""nama"":""HALMAHERA BARAT 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":38935,""alokasiKursi"":7,""sisaPenduduk"":1856,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":77155,""createdBy"":""anda"",""createdAt"":""Apr 4, 2018 1:40:09 AM"",""totalAlokasiKursi"":7,""idVersi"":1659,""noDapil"":2,""statusCoterminous"":false},{""id"":7020,""nama"":""HALMAHERA BARAT 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":37180,""alokasiKursi"":7,""sisaPenduduk"":101,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":77155,""createdBy"":""anda"",""createdAt"":""Apr 4, 2018 1:40:09 AM"",""totalAlokasiKursi"":7,""idVersi"":1659,""noDapil"":3,""statusCoterminous"":false}]"
haltengkab,77311,77085,77085,77311,8202,820200,8202000000,82,HALMAHERA TENGAH,MALUKU UTARA,HALMAHERA TENGAH,2,"[{""id"":3470,""nama"":""HALMAHERA TENGAH 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":26689,""alokasiKursi"":10,""sisaPenduduk"":1609,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":77311,""createdBy"":""rita"",""createdAt"":""Dec 31, 2017 1:14:59 PM"",""updatedBy"":""rita"",""updatedAt"":""Dec 31, 2017 1:14:59 PM"",""totalAlokasiKursi"":11,""idVersi"":904,""noDapil"":1,""statusCoterminous"":false},{""id"":3471,""nama"":""HALMAHERA TENGAH 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":23475,""alokasiKursi"":9,""sisaPenduduk"":903,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":77311,""createdBy"":""rita"",""createdAt"":""Dec 31, 2017 1:14:59 PM"",""updatedBy"":""rita"",""updatedAt"":""Dec 31, 2017 1:14:59 PM"",""totalAlokasiKursi"":9,""idVersi"":904,""noDapil"":2,""statusCoterminous"":false}]"
halutkab,77364,77085,77085,77364,8203,820300,8203000000,82,HALMAHERA UTARA,MALUKU UTARA,HALMAHERA UTARA,2,"[{""id"":3648,""nama"":""HALMAHERA UTARA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":87273,""alokasiKursi"":11,""sisaPenduduk"":1792,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":77364,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:37:04 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:37:04 AM"",""totalAlokasiKursi"":11,""idVersi"":951,""noDapil"":1,""statusCoterminous"":false},{""id"":3649,""nama"":""HALMAHERA UTARA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":56639,""alokasiKursi"":7,""sisaPenduduk"":2242,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":77364,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:37:04 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:37:04 AM"",""totalAlokasiKursi"":7,""idVersi"":951,""noDapil"":2,""statusCoterminous"":false},{""id"":3650,""nama"":""HALMAHERA UTARA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50379,""alokasiKursi"":6,""sisaPenduduk"":3753,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":77364,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:37:04 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:37:04 AM"",""totalAlokasiKursi"":7,""idVersi"":951,""noDapil"":3,""statusCoterminous"":false}]"
halselkab,77578,77085,77085,77578,8204,820400,8204000000,82,HALMAHERA SELATAN,MALUKU UTARA,HALMAHERA SELATAN,2,"[{""id"":3643,""nama"":""HALMAHERA SELATAN 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":59048,""alokasiKursi"":7,""sisaPenduduk"":1333,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":77578,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:28:27 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:28:27 AM"",""totalAlokasiKursi"":7,""idVersi"":950,""noDapil"":1,""statusCoterminous"":false},{""id"":3644,""nama"":""HALMAHERA SELATAN 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":34360,""alokasiKursi"":4,""sisaPenduduk"":1380,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":77578,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:28:27 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:28:27 AM"",""totalAlokasiKursi"":4,""idVersi"":950,""noDapil"":2,""statusCoterminous"":false},{""id"":3645,""nama"":""HALMAHERA SELATAN 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":44418,""alokasiKursi"":5,""sisaPenduduk"":3193,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":77578,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:28:27 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:28:27 AM"",""totalAlokasiKursi"":6,""idVersi"":950,""noDapil"":3,""statusCoterminous"":false},{""id"":3646,""nama"":""HALMAHERA SELATAN 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50981,""alokasiKursi"":6,""sisaPenduduk"":1511,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":77578,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:28:27 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:28:27 AM"",""totalAlokasiKursi"":6,""idVersi"":950,""noDapil"":4,""statusCoterminous"":false},{""id"":3647,""nama"":""HALMAHERA SELATAN 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":58571,""alokasiKursi"":7,""sisaPenduduk"":856,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":77578,""createdBy"":""nita"",""createdAt"":""Dec 31, 2017 10:28:27 AM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 10:28:27 AM"",""totalAlokasiKursi"":7,""idVersi"":950,""noDapil"":5,""statusCoterminous"":false}]"
