domainName,idKab,idKec,idParent,idPro,idWilayah,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaKec,namaPro,namaWilayah,tingkatWilayah
,75426,75434,75426,75425,75434,7601,760102,7601020000,76,MAMUJU UTARA,PASANGKAYU,SULAWESI BARAT,PASANGKAYU,3
,75426,75441,75426,75425,75441,7601,760103,7601030000,76,MAMUJU UTARA,BARAS,SULAWESI BARAT,BARAS,3
,75426,75448,75426,75425,75448,7601,760104,7601040000,76,MAMUJU UTARA,SARUDU,SULAWESI BARAT,SARUDU,3
,75426,75454,75426,75425,75454,7601,760105,7601050000,76,MAMUJU UTARA,DAPURANG,SULAWESI BARAT,DAPURANG,3
,75426,75460,75426,75425,75460,7601,760106,7601060000,76,MAMUJU UTARA,DURIPOKU,SULAWESI BARAT,DURIPOKU,3
,75426,75465,75426,75425,75465,7601,760107,7601070000,76,MAMUJU UTARA,BULU TABA,SULAWESI BARAT,BULU TABA,3
,75426,75473,75426,75425,75473,7601,760108,7601080000,76,MAMUJU UTARA,TIKKE RAYA,SULAWESI BARAT,TIKKE RAYA,3
,75426,75479,75426,75425,75479,7601,760109,7601090000,76,MAMUJU UTARA,PEDONGGA,SULAWESI BARAT,PEDONGGA,3
,75426,75484,75426,75425,75484,7601,760110,7601100000,76,MAMUJU UTARA,BAMBAIRA,SULAWESI BARAT,BAMBAIRA,3
,75426,75489,75426,75425,75489,7601,760111,7601110000,76,MAMUJU UTARA,SARJO,SULAWESI BARAT,SARJO,3
,75426,75494,75426,75425,75494,7601,760112,7601120000,76,MAMUJU UTARA,LARIANG,SULAWESI BARAT,LARIANG,3
,75502,75503,75502,75425,75503,7602,760201,7602010000,76,MAMUJU,MAMUJU,SULAWESI BARAT,MAMUJU,3
,75502,75512,75502,75425,75512,7602,760202,7602020000,76,MAMUJU,TAPALANG,SULAWESI BARAT,TAPALANG,3
,75502,75522,75502,75425,75522,7602,760203,7602030000,76,MAMUJU,KALUKKU,SULAWESI BARAT,KALUKKU,3
,75502,75536,75502,75425,75536,7602,760204,7602040000,76,MAMUJU,KALUMPANG,SULAWESI BARAT,KALUMPANG,3
,75502,75571,75502,75425,75571,7602,760207,7602070000,76,MAMUJU,PAPALANG,SULAWESI BARAT,PAPALANG,3
,75502,75581,75502,75425,75581,7602,760208,7602080000,76,MAMUJU,SAMPAGA,SULAWESI BARAT,SAMPAGA,3
,75502,75617,75502,75425,75617,7602,760211,7602110000,76,MAMUJU,TOMMO,SULAWESI BARAT,TOMMO,3
,75502,75632,75502,75425,75632,7602,760212,7602120000,76,MAMUJU,SIMBORO DAN KEPULAUAN,SULAWESI BARAT,SIMBORO DAN KEPULAUAN,3
,75502,75643,75502,75425,75643,7602,760213,7602130000,76,MAMUJU,TAPALANG BARAT,SULAWESI BARAT,TAPALANG BARAT,3
,75502,75660,75502,75425,75660,7602,760215,7602150000,76,MAMUJU,BONEHAU,SULAWESI BARAT,BONEHAU,3
,75502,83760,75502,75425,83760,7602,760216,7602160000,76,MAMUJU,KEP. BALA BALAKANG,SULAWESI BARAT,KEP. BALA BALAKANG,3
,75670,75671,75670,75425,75671,7603,760301,7603010000,76,MAMASA,MAMBI,SULAWESI BARAT,MAMBI,3
,75670,75693,75670,75425,75693,7603,760302,7603020000,76,MAMASA,ARALLE,SULAWESI BARAT,ARALLE,3
,75670,75716,75670,75425,75716,7603,760303,7603030000,76,MAMASA,MAMASA,SULAWESI BARAT,MAMASA,3
,75670,75729,75670,75425,75729,7603,760304,7603040000,76,MAMASA,PANA,SULAWESI BARAT,PANA,3
,75670,75743,75670,75425,75743,7603,760305,7603050000,76,MAMASA,TABULAHAN,SULAWESI BARAT,TABULAHAN,3
,75670,75758,75670,75425,75758,7603,760306,7603060000,76,MAMASA,SUMARORONG,SULAWESI BARAT,SUMARORONG,3
,75670,75769,75670,75425,75769,7603,760307,7603070000,76,MAMASA,MESSAWA,SULAWESI BARAT,MESSAWA,3
,75670,75779,75670,75425,75779,7603,760308,7603080000,76,MAMASA,SESENAPADANG,SULAWESI BARAT,SESENAPADANG,3
,75670,75790,75670,75425,75790,7603,760309,7603090000,76,MAMASA,TANDUK KALUA,SULAWESI BARAT,TANDUK KALUA,3
,75670,75803,75670,75425,75803,7603,760310,7603100000,76,MAMASA,TABANG,SULAWESI BARAT,TABANG,3
,75670,75811,75670,75425,75811,7603,760311,7603110000,76,MAMASA,BAMBANG,SULAWESI BARAT,BAMBANG,3
,75670,75832,75670,75425,75832,7603,760312,7603120000,76,MAMASA,BALLA,SULAWESI BARAT,BALLA,3
,75670,75841,75670,75425,75841,7603,760313,7603130000,76,MAMASA,NOSU,SULAWESI BARAT,NOSU,3
,75670,75849,75670,75425,75849,7603,760314,7603140000,76,MAMASA,TAWALIAN,SULAWESI BARAT,TAWALIAN,3
,75670,75854,75670,75425,75854,7603,760315,7603150000,76,MAMASA,RANTEBULAHAN TIMUR,SULAWESI BARAT,RANTEBULAHAN TIMUR,3
,75670,83761,75670,75425,83761,7603,760316,7603160000,76,MAMASA,BUNTUMALANGKA,SULAWESI BARAT,BUNTUMALANGKA,3
,75670,83762,75670,75425,83762,7603,760317,7603170000,76,MAMASA,MEHALAAN,SULAWESI BARAT,MEHALAAN,3
,75863,75864,75863,75425,75864,7604,760401,7604010000,76,POLEWALI MANDAR,TINAMBUNG,SULAWESI BARAT,TINAMBUNG,3
,75863,75873,75863,75425,75873,7604,760402,7604020000,76,POLEWALI MANDAR,CAMPALAGIAN,SULAWESI BARAT,CAMPALAGIAN,3
,75863,75892,75863,75425,75892,7604,760403,7604030000,76,POLEWALI MANDAR,WONOMULYO,SULAWESI BARAT,WONOMULYO,3
,75863,75907,75863,75425,75907,7604,760404,7604040000,76,POLEWALI MANDAR,POLEWALI,SULAWESI BARAT,POLEWALI,3
,75863,75917,75863,75425,75917,7604,760405,7604050000,76,POLEWALI MANDAR,TUTAR,SULAWESI BARAT,TUTAR,3
,75863,75931,75863,75425,75931,7604,760406,7604060000,76,POLEWALI MANDAR,BINUANG,SULAWESI BARAT,BINUANG,3
,75863,75942,75863,75425,75942,7604,760407,7604070000,76,POLEWALI MANDAR,TAPANGO,SULAWESI BARAT,TAPANGO,3
,75863,75957,75863,75425,75957,7604,760408,7604080000,76,POLEWALI MANDAR,MAPILLI,SULAWESI BARAT,MAPILLI,3
,75863,75970,75863,75425,75970,7604,760409,7604090000,76,POLEWALI MANDAR,MATANGNGA,SULAWESI BARAT,MATANGNGA,3
,75863,75978,75863,75425,75978,7604,760410,7604100000,76,POLEWALI MANDAR,LUYO,SULAWESI BARAT,LUYO,3
,75863,75990,75863,75425,75990,7604,760411,7604110000,76,POLEWALI MANDAR,LIMBORO,SULAWESI BARAT,LIMBORO,3
,75863,76002,75863,75425,76002,7604,760412,7604120000,76,POLEWALI MANDAR,BALANIPA,SULAWESI BARAT,BALANIPA,3
,75863,76014,75863,75425,76014,7604,760413,7604130000,76,POLEWALI MANDAR,ANREAPI,SULAWESI BARAT,ANREAPI,3
,75863,76020,75863,75425,76020,7604,760414,7604140000,76,POLEWALI MANDAR,MATAKALI,SULAWESI BARAT,MATAKALI,3
,75863,76028,75863,75425,76028,7604,760415,7604150000,76,POLEWALI MANDAR,ALLU,SULAWESI BARAT,ALLU,3
,75863,76037,75863,75425,76037,7604,760416,7604160000,76,POLEWALI MANDAR,BULO,SULAWESI BARAT,BULO,3
,76047,76048,76047,75425,76048,7605,760501,7605010000,76,MAJENE,BANGGAE,SULAWESI BARAT,BANGGAE,3
,76047,76053,76047,75425,76053,7605,760502,7605020000,76,MAJENE,PAMBOANG,SULAWESI BARAT,PAMBOANG,3
,76047,76061,76047,75425,76061,7605,760503,7605030000,76,MAJENE,SENDANA,SULAWESI BARAT,SENDANA,3
,76047,76068,76047,75425,76068,7605,760504,7605040000,76,MAJENE,MALUNDA,SULAWESI BARAT,MALUNDA,3
,76047,76075,76047,75425,76075,7605,760505,7605050000,76,MAJENE,ULUMANDA,SULAWESI BARAT,ULUMANDA,3
,76047,76080,76047,75425,76080,7605,760506,7605060000,76,MAJENE,TAMMERODO SENDANA,SULAWESI BARAT,TAMMERODO SENDANA,3
,76047,76085,76047,75425,76085,7605,760507,7605070000,76,MAJENE,TUBO SENDANA,SULAWESI BARAT,TUBO SENDANA,3
,76047,76090,76047,75425,76090,7605,760508,7605080000,76,MAJENE,BANGGAE TIMUR,SULAWESI BARAT,BANGGAE TIMUR,3
,928078,75549,928078,75425,75549,7606,760603,7606030000,76,MAMUJU TENGAH,BUDONG-BUDONG,SULAWESI BARAT,BUDONG-BUDONG,3
,928078,75561,928078,75425,75561,7606,760602,7606020000,76,MAMUJU TENGAH,PANGALE,SULAWESI BARAT,PANGALE,3
,928078,75589,928078,75425,75589,7606,760604,7606040000,76,MAMUJU TENGAH,TOPOYO,SULAWESI BARAT,TOPOYO,3
,928078,75605,928078,75425,75605,7606,760605,7606050000,76,MAMUJU TENGAH,KAROSSA,SULAWESI BARAT,KAROSSA,3
,928078,75651,928078,75425,75651,7606,760601,7606010000,76,MAMUJU TENGAH,TOBADAK,SULAWESI BARAT,TOBADAK,3
,76097,76098,76097,76096,76098,8108,810801,8108010000,81,MALUKU BARAT DAYA,MOA LAKOR,MALUKU,MOA LAKOR,3
,76097,76111,76097,76096,76111,8108,810802,8108020000,81,MALUKU BARAT DAYA,DAMER,MALUKU,DAMER,3
,76097,76119,76097,76096,76119,8108,810803,8108030000,81,MALUKU BARAT DAYA,MNDONA HIERA,MALUKU,MNDONA HIERA,3
,76097,76131,76097,76096,76131,8108,810804,8108040000,81,MALUKU BARAT DAYA,PULAU-PULAU BABAR,MALUKU,PULAU-PULAU BABAR,3
,76097,76149,76097,76096,76149,8108,810805,8108050000,81,MALUKU BARAT DAYA,PULAU-PULAU BABAR TIMUR,MALUKU,PULAU-PULAU BABAR TIMUR,3
,76097,76178,76097,76096,76178,8108,810806,8108060000,81,MALUKU BARAT DAYA,WETAR,MALUKU,WETAR,3
,76097,76202,76097,76096,76202,8108,810807,8108070000,81,MALUKU BARAT DAYA,PULAU-PULAU TERSELATAN,MALUKU,PULAU-PULAU TERSELATAN,3
,76097,76215,76097,76096,76215,8108,810808,8108080000,81,MALUKU BARAT DAYA,PULAU LETI,MALUKU,PULAU LETI,3
,76097,928101,76097,76096,928101,8108,810809,8108090000,81,MALUKU BARAT DAYA,PULAU MASELA,MALUKU,PULAU MASELA,3
,76097,928102,76097,76096,928102,8108,810810,8108100000,81,MALUKU BARAT DAYA,DAWELOR DAWERA,MALUKU,DAWELOR DAWERA,3
,76097,928103,76097,76096,928103,8108,810811,8108110000,81,MALUKU BARAT DAYA,PULAU WETANG,MALUKU,PULAU WETANG,3
,76097,928104,76097,76096,928104,8108,810812,8108120000,81,MALUKU BARAT DAYA,PULAU LAKOR,MALUKU,PULAU LAKOR,3
,76097,928105,76097,76096,928105,8108,810813,8108130000,81,MALUKU BARAT DAYA,WETAR UTARA,MALUKU,WETAR UTARA,3
,76097,928106,76097,76096,928106,8108,810814,8108140000,81,MALUKU BARAT DAYA,WETAR BARAT,MALUKU,WETAR BARAT,3
,76097,928107,76097,76096,928107,8108,810815,8108150000,81,MALUKU BARAT DAYA,WETAR TIMUR,MALUKU,WETAR TIMUR,3
,76097,928108,76097,76096,928108,8108,810816,8108160000,81,MALUKU BARAT DAYA,KEPULAUAN ROMANG,MALUKU,KEPULAUAN ROMANG,3
,76097,928109,76097,76096,928109,8108,810817,8108170000,81,MALUKU BARAT DAYA,KISAR UTARA,MALUKU,KISAR UTARA,3
,76223,76224,76223,76096,76224,8109,810901,8109010000,81,BURU SELATAN,NAMROLE,MALUKU,NAMROLE,3
,76223,76235,76223,76096,76235,8109,810902,8109020000,81,BURU SELATAN,WAESAMA,MALUKU,WAESAMA,3
,76223,76244,76223,76096,76244,8109,810903,8109030000,81,BURU SELATAN,AMBALAU,MALUKU,AMBALAU,3
,76223,76252,76223,76096,76252,8109,810904,8109040000,81,BURU SELATAN,KEPALA MADAN,MALUKU,KEPALA MADAN,3
,76223,76263,76223,76096,76263,8109,810905,8109050000,81,BURU SELATAN,LEKSULA,MALUKU,LEKSULA,3
,76223,83857,76223,76096,83857,8109,810906,8109060000,81,BURU SELATAN,FENA FAFAN,MALUKU,FENA FAFAN,3
,76284,76285,76284,76096,76285,8101,810101,8101010000,81,MALUKU TENGAH,AMAHAI,MALUKU,AMAHAI,3
,76284,76297,76284,76096,76297,8101,810102,8101020000,81,MALUKU TENGAH,TEON NILA SERUA,MALUKU,TEON NILA SERUA,3
,76284,76315,76284,76096,76315,8101,810106,8101060000,81,MALUKU TENGAH,SERAM UTARA,MALUKU,SERAM UTARA,3
,76284,76347,76284,76096,76347,8101,810109,8101090000,81,MALUKU TENGAH,BANDA,MALUKU,BANDA,3
,76284,76360,76284,76096,76360,8101,810111,8101110000,81,MALUKU TENGAH,TEHORU,MALUKU,TEHORU,3
,76284,76381,76284,76096,76381,8101,810112,8101120000,81,MALUKU TENGAH,SAPARUA,MALUKU,SAPARUA,3
,76284,76398,76284,76096,76398,8101,810113,8101130000,81,MALUKU TENGAH,PULAU HARUKU,MALUKU,PULAU HARUKU,3
,76284,76410,76284,76096,76410,8101,810114,8101140000,81,MALUKU TENGAH,SALAHUTU,MALUKU,SALAHUTU,3
,76284,76417,76284,76096,76417,8101,810115,8101150000,81,MALUKU TENGAH,LEIHITU,MALUKU,LEIHITU,3
,76284,76429,76284,76096,76429,8101,810116,8101160000,81,MALUKU TENGAH,NUSA LAUT,MALUKU,NUSA LAUT,3
,76284,76437,76284,76096,76437,8101,810117,8101170000,81,MALUKU TENGAH,KOTA MASOHI,MALUKU,KOTA MASOHI,3
,76284,76443,76284,76096,76443,8101,810120,8101200000,81,MALUKU TENGAH,SERAM UTARA BARAT,MALUKU,SERAM UTARA BARAT,3
,76284,76456,76284,76096,76456,8101,810121,8101210000,81,MALUKU TENGAH,TELUK ELPAPUTIH,MALUKU,TELUK ELPAPUTIH,3
,76284,76464,76284,76096,76464,8101,810122,8101220000,81,MALUKU TENGAH,LEIHITU BARAT,MALUKU,LEIHITU BARAT,3
,76284,83812,76284,76096,83812,8101,810123,8101230000,81,MALUKU TENGAH,TELUTIH,MALUKU,TELUTIH,3
,76284,83813,76284,76096,83813,8101,810124,8101240000,81,MALUKU TENGAH,SERAM UTARA TIMUR SETI,MALUKU,SERAM UTARA TIMUR SETI,3
,76284,83814,76284,76096,83814,8101,810125,8101250000,81,MALUKU TENGAH,SERAM UTARA TIMUR KOBI,MALUKU,SERAM UTARA TIMUR KOBI,3
,76284,83815,76284,76096,83815,8101,810126,8101260000,81,MALUKU TENGAH,SAPARUA TIMUR,MALUKU,SAPARUA TIMUR,3
,76470,76471,76470,76096,76471,8102,810201,8102010000,81,MALUKU TENGGARA,KEI KECIL,MALUKU,KEI KECIL,3
,76470,76494,76470,76096,76494,8102,810203,8102030000,81,MALUKU TENGGARA,KEI BESAR,MALUKU,KEI BESAR,3
,76470,76516,76470,76096,76516,8102,810204,8102040000,81,MALUKU TENGGARA,KEI BESAR SELATAN,MALUKU,KEI BESAR SELATAN,3
,76470,76531,76470,76096,76531,8102,810205,8102050000,81,MALUKU TENGGARA,KEI BESAR UTARA TIMUR,MALUKU,KEI BESAR UTARA TIMUR,3
,76470,76545,76470,76096,76545,8102,810213,8102130000,81,MALUKU TENGGARA,KEI KECIL TIMUR,MALUKU,KEI KECIL TIMUR,3
,76470,76559,76470,76096,76559,8102,810214,8102140000,81,MALUKU TENGGARA,KEI KECIL BARAT,MALUKU,KEI KECIL BARAT,3
,76470,928096,76470,76096,928096,8102,810215,8102150000,81,MALUKU TENGGARA,MANYEUW,MALUKU,MANYEUW,3
,76470,928097,76470,76096,928097,8102,810216,8102160000,81,MALUKU TENGGARA,HOAT SORBAY,MALUKU,HOAT SORBAY,3
,76470,928098,76470,76096,928098,8102,810217,8102170000,81,MALUKU TENGGARA,KEI BESAR UTARA BARAT,MALUKU,KEI BESAR UTARA BARAT,3
,76470,928099,76470,76096,928099,8102,810218,8102180000,81,MALUKU TENGGARA,KEI BESAR SELATAN BARAT,MALUKU,KEI BESAR SELATAN BARAT,3
,76470,928100,76470,76096,928100,8102,810219,8102190000,81,MALUKU TENGGARA,KEI KECIL TIMUR SELATAN,MALUKU,KEI KECIL TIMUR SELATAN,3
,76568,76569,76568,76096,76569,8103,810301,8103010000,81,MALUKU TENGGARA BARAT,TANIMBAR SELATAN,MALUKU,TANIMBAR SELATAN,3
,76568,76581,76568,76096,76581,8103,810302,8103020000,81,MALUKU TENGGARA BARAT,SELARU,MALUKU,SELARU,3
,76568,76588,76568,76096,76588,8103,810303,8103030000,81,MALUKU TENGGARA BARAT,WER TAMRIAN,MALUKU,WER TAMRIAN,3
,76568,76597,76568,76096,76597,8103,810304,8103040000,81,MALUKU TENGGARA BARAT,WER MAKTIAN,MALUKU,WER MAKTIAN,3
,76568,76606,76568,76096,76606,8103,810305,8103050000,81,MALUKU TENGGARA BARAT,TANIMBAR UTARA,MALUKU,TANIMBAR UTARA,3
,76568,76615,76568,76096,76615,8103,810306,8103060000,81,MALUKU TENGGARA BARAT,YARU,MALUKU,YARU,3
,76568,76622,76568,76096,76622,8103,810307,8103070000,81,MALUKU TENGGARA BARAT,WUAR LABOBAR,MALUKU,WUAR LABOBAR,3
,76568,76635,76568,76096,76635,8103,810308,8103080000,81,MALUKU TENGGARA BARAT,KORMOMOLIN,MALUKU,KORMOMOLIN,3
,76568,76645,76568,76096,76645,8103,810309,8103090000,81,MALUKU TENGGARA BARAT,NIRUNMAS,MALUKU,NIRUNMAS,3
,76568,83821,76568,76096,83821,8103,810318,8103180000,81,MALUKU TENGGARA BARAT,MOLU MARU,MALUKU,MOLU MARU,3
,76651,83822,76651,76096,83822,8104,810413,8104130000,81,BURU,FENA LEISELA,MALUKU,FENA LEISELA,3
,76651,83823,76651,76096,83823,8104,810411,8104110000,81,BURU,LOLONG GUBA,MALUKU,LOLONG GUBA,3
,76651,83824,76651,76096,83824,8104,810412,8104120000,81,BURU,WAELATA,MALUKU,WAELATA,3
,76651,83825,76651,76096,83825,8104,810414,8104140000,81,BURU,TELUK KAIELY,MALUKU,TELUK KAIELY,3
,76651,83826,76651,76096,83826,8104,810415,8104150000,81,BURU,LILIALY,MALUKU,LILIALY,3
,76651,76652,76651,76096,76652,8104,810401,8104010000,81,BURU,NAMLEA,MALUKU,NAMLEA,3
,76651,76664,76651,76096,76664,8104,810402,8104020000,81,BURU,AIR BUAYA,MALUKU,AIR BUAYA,3
,76651,76673,76651,76096,76673,8104,810403,8104030000,81,BURU,WAEAPO,MALUKU,WAEAPO,3
,76651,76692,76651,76096,76692,8104,810406,8104060000,81,BURU,WAPLAU,MALUKU,WAPLAU,3
,76651,76702,76651,76096,76702,8104,810410,8104100000,81,BURU,BATABUAL,MALUKU,BATABUAL,3
,76708,76709,76708,76096,76709,8105,810501,8105010000,81,SERAM BAGIAN TIMUR,BULA,MALUKU,BULA,3
,76708,76719,76708,76096,76719,8105,810502,8105020000,81,SERAM BAGIAN TIMUR,SERAM TIMUR,MALUKU,SERAM TIMUR,3
,76708,76730,76708,76096,76730,8105,810503,8105030000,81,SERAM BAGIAN TIMUR,WERINAMA,MALUKU,WERINAMA,3
,76708,76741,76708,76096,76741,8105,810504,8105040000,81,SERAM BAGIAN TIMUR,PULAU GORONG,MALUKU,PULAU GORONG,3
,76708,76753,76708,76096,76753,8105,810505,8105050000,81,SERAM BAGIAN TIMUR,WAKATE,MALUKU,WAKATE,3
,76708,76763,76708,76096,76763,8105,810506,8105060000,81,SERAM BAGIAN TIMUR,TUTUK TOLU,MALUKU,TUTUK TOLU,3
,76708,83827,76708,76096,83827,8105,810507,8105070000,81,SERAM BAGIAN TIMUR,SIWALALAT,MALUKU,SIWALALAT,3
,76708,83828,76708,76096,83828,8105,810508,8105080000,81,SERAM BAGIAN TIMUR,KILMURY,MALUKU,KILMURY,3
,76708,83829,76708,76096,83829,8105,810509,8105090000,81,SERAM BAGIAN TIMUR,PULAU PANJANG,MALUKU,PULAU PANJANG,3
,76708,83830,76708,76096,83830,8105,810510,8105100000,81,SERAM BAGIAN TIMUR,TEOR,MALUKU,TEOR,3
,76708,83831,76708,76096,83831,8105,810511,8105110000,81,SERAM BAGIAN TIMUR,GOROM TIMUR,MALUKU,GOROM TIMUR,3
,76708,83832,76708,76096,83832,8105,810512,8105120000,81,SERAM BAGIAN TIMUR,BULA BARAT,MALUKU,BULA BARAT,3
,76708,83833,76708,76096,83833,8105,810513,8105130000,81,SERAM BAGIAN TIMUR,KIAN DARAT,MALUKU,KIAN DARAT,3
,76708,83834,76708,76096,83834,8105,810514,8105140000,81,SERAM BAGIAN TIMUR,SIRITAUN WIDA TIMUR,MALUKU,SIRITAUN WIDA TIMUR,3
,76708,83835,76708,76096,83835,8105,810515,8105150000,81,SERAM BAGIAN TIMUR,TELUK WARU,MALUKU,TELUK WARU,3
,76771,76772,76771,76096,76772,8106,810601,8106010000,81,SERAM BAGIAN BARAT,KAIRATU,MALUKU,KAIRATU,3
,76771,76802,76771,76096,76802,8106,810602,8106020000,81,SERAM BAGIAN BARAT,SERAM BARAT,MALUKU,SERAM BARAT,3
,76771,76815,76771,76096,76815,8106,810603,8106030000,81,SERAM BAGIAN BARAT,TANIWEL,MALUKU,TANIWEL,3
,76771,76850,76771,76096,76850,8106,810608,8106080000,81,SERAM BAGIAN BARAT,HUAMUAL,MALUKU,HUAMUAL,3
,76771,83836,76771,76096,83836,8106,810605,8106050000,81,SERAM BAGIAN BARAT,AMALATU,MALUKU,AMALATU,3
,76771,83837,76771,76096,83837,8106,810606,8106060000,81,SERAM BAGIAN BARAT,INAMOSOL,MALUKU,INAMOSOL,3
,76771,83838,76771,76096,83838,8106,810607,8106070000,81,SERAM BAGIAN BARAT,KAIRATU BARAT,MALUKU,KAIRATU BARAT,3
,76771,83839,76771,76096,83839,8106,810609,8106090000,81,SERAM BAGIAN BARAT,KEPULAUAN MANIPA,MALUKU,KEPULAUAN MANIPA,3
,76771,83840,76771,76096,83840,8106,810610,8106100000,81,SERAM BAGIAN BARAT,TANIWEL TIMUR,MALUKU,TANIWEL TIMUR,3
,76771,83841,76771,76096,83841,8106,810611,8106110000,81,SERAM BAGIAN BARAT,ELPAPUTIH,MALUKU,ELPAPUTIH,3
,76771,91360,76771,76096,91360,8106,810604,8106040000,81,SERAM BAGIAN BARAT,HUAMUAL BELAKANG,MALUKU,HUAMUAL BELAKANG,3
,76868,76869,76868,76096,76869,8107,810701,8107010000,81,KEPULAUAN ARU,PULAU-PULAU ARU,MALUKU,PULAU-PULAU ARU,3
,76868,76886,76868,76096,76886,8107,810702,8107020000,81,KEPULAUAN ARU,ARU SELATAN,MALUKU,ARU SELATAN,3
,76868,76906,76868,76096,76906,8107,810703,8107030000,81,KEPULAUAN ARU,ARU TENGAH,MALUKU,ARU TENGAH,3
,76868,76930,76868,76096,76930,8107,810704,8107040000,81,KEPULAUAN ARU,ARU UTARA,MALUKU,ARU UTARA,3
,76868,76960,76868,76096,76960,8107,810707,8107070000,81,KEPULAUAN ARU,ARU TENGAH TIMUR,MALUKU,ARU TENGAH TIMUR,3
,76868,76974,76868,76096,76974,8107,810708,8107080000,81,KEPULAUAN ARU,ARU TENGAH SELATAN,MALUKU,ARU TENGAH SELATAN,3
,76868,76982,76868,76096,76982,8107,810709,8107090000,81,KEPULAUAN ARU,ARU SELATAN TIMUR,MALUKU,ARU SELATAN TIMUR,3
,76868,83842,76868,76096,83842,8107,810705,8107050000,81,KEPULAUAN ARU,ARU UTARA TIMUR BATULEY,MALUKU,ARU UTARA TIMUR BATULEY,3
,76868,83843,76868,76096,83843,8107,810706,8107060000,81,KEPULAUAN ARU,SIR-SIR,MALUKU,SIR-SIR,3
,76868,83844,76868,76096,83844,8107,810710,8107100000,81,KEPULAUAN ARU,ARU SELATAN UTARA,MALUKU,ARU SELATAN UTARA,3
,76995,77010,76995,76096,77010,8171,817102,8171020000,81,KOTA AMBON,SIRIMAU,MALUKU,SIRIMAU,3
,76995,76996,76995,76096,76996,8171,817101,8171010000,81,KOTA AMBON,NUSANIWE,MALUKU,NUSANIWE,3
,76995,77025,76995,76096,77025,8171,817103,8171030000,81,KOTA AMBON,BAGUALA,MALUKU,BAGUALA,3
,76995,77033,76995,76096,77033,8171,817104,8171040000,81,KOTA AMBON,TELUK AMBON,MALUKU,TELUK AMBON,3
,76995,77042,76995,76096,77042,8171,817105,8171050000,81,KOTA AMBON,LEITIMUR SELATAN,MALUKU,LEITIMUR SELATAN,3
,77051,77052,77051,76096,77052,8172,817201,8172010000,81,KOTA TUAL,PULAU DULLAH UTARA,MALUKU,PULAU DULLAH UTARA,3
,77051,77061,77051,76096,77061,8172,817202,8172020000,81,KOTA TUAL,PULAU DULLAH SELATAN,MALUKU,PULAU DULLAH SELATAN,3
,77051,77067,77051,76096,77067,8172,817203,8172030000,81,KOTA TUAL,TAYANDO TAM,MALUKU,TAYANDO TAM,3
,77051,77073,77051,76096,77073,8172,817204,8172040000,81,KOTA TUAL,PULAU-PULAU KUR,MALUKU,PULAU-PULAU KUR,3
,77051,83858,77051,76096,83858,8172,817205,8172050000,81,KOTA TUAL,KUR SELATAN,MALUKU,KUR SELATAN,3
,77086,77087,77086,77085,77087,8207,820701,8207010000,82,PULAU MOROTAI,MOROTAI SELATAN,MALUKU UTARA,MOROTAI SELATAN,3
,77086,77108,77086,77085,77108,8207,820702,8207020000,82,PULAU MOROTAI,MOROTAI SELATAN BARAT,MALUKU UTARA,MOROTAI SELATAN BARAT,3
,77086,77126,77086,77085,77126,8207,820703,8207030000,82,PULAU MOROTAI,MOROTAI JAYA,MALUKU UTARA,MOROTAI JAYA,3
,77086,77136,77086,77085,77136,8207,820704,8207040000,82,PULAU MOROTAI,MOROTAI UTARA,MALUKU UTARA,MOROTAI UTARA,3
,77086,77146,77086,77085,77146,8207,820705,8207050000,82,PULAU MOROTAI,MOROTAI TIMUR,MALUKU UTARA,MOROTAI TIMUR,3
,77155,77156,77155,77085,77156,8201,820101,8201010000,82,HALMAHERA BARAT,JAILOLO,MALUKU UTARA,JAILOLO,3
,77155,77186,77155,77085,77186,8201,820102,8201020000,82,HALMAHERA BARAT,LOLODA,MALUKU UTARA,LOLODA,3
,77155,77209,77155,77085,77209,8201,820103,8201030000,82,HALMAHERA BARAT,IBU,MALUKU UTARA,IBU,3
,77155,77223,77155,77085,77223,8201,820104,8201040000,82,HALMAHERA BARAT,SAHU,MALUKU UTARA,SAHU,3
,77155,77240,77155,77085,77240,8201,820105,8201050000,82,HALMAHERA BARAT,JAILOLO SELATAN,MALUKU UTARA,JAILOLO SELATAN,3
,77155,77266,77155,77085,77266,8201,820107,8201070000,82,HALMAHERA BARAT,IBU UTARA,MALUKU UTARA,IBU UTARA,3
,77155,77280,77155,77085,77280,8201,820108,8201080000,82,HALMAHERA BARAT,IBU SELATAN,MALUKU UTARA,IBU SELATAN,3
,77155,77294,77155,77085,77294,8201,820109,8201090000,82,HALMAHERA BARAT,SAHU TIMUR,MALUKU UTARA,SAHU TIMUR,3
,77311,77312,77311,77085,77312,8202,820201,8202010000,82,HALMAHERA TENGAH,WEDA,MALUKU UTARA,WEDA,3
,77311,77322,77311,77085,77322,8202,820202,8202020000,82,HALMAHERA TENGAH,PATANI,MALUKU UTARA,PATANI,3
,77311,77332,77311,77085,77332,8202,820203,8202030000,82,HALMAHERA TENGAH,PULAU GEBE,MALUKU UTARA,PULAU GEBE,3
,77311,77339,77311,77085,77339,8202,820204,8202040000,82,HALMAHERA TENGAH,WEDA UTARA,MALUKU UTARA,WEDA UTARA,3
